0.145750	0.172333
0.138417	0.181500
0.343750	0.183333
0.131083	0.190667
-0.387750	0.192500
0.336417	0.192500
0.116417	0.209000
-0.369417	0.218167
0.103583	0.227333
-0.356583	0.236500
0.292417	0.242000
-0.055917	0.243833
-0.343750	0.251167
-0.063250	0.251167
0.083417	0.254833
0.310750	0.256667
-0.336417	0.258500
-0.072417	0.258500
-0.329083	0.265833
0.076083	0.265833
0.297917	0.269500
-0.088917	0.271333
-0.074250	0.276833
-0.081583	0.284167
-0.088917	0.291500
0.046750	0.300667
0.022917	0.324500
0.006417	0.337333
-0.032083	0.361167
-0.136583	-0.383167
-0.154917	-0.377667
0.043083	-0.375833
-0.176917	-0.372167
0.059583	-0.370333
-0.186083	-0.368500
-0.195250	-0.364833
0.059583	-0.361167
-0.208083	-0.359333
0.055917	-0.353833
0.050417	-0.346500
-0.237417	-0.344667
0.039417	-0.333667
0.098083	-0.287833
0.118250	-0.280500
0.132917	-0.275000
0.175083	-0.264000
0.184250	-0.262167
0.191583	-0.251167
0.186083	-0.243833
-0.197083	-0.236500
0.180583	-0.236500
-0.365750	-0.229167
-0.215417	-0.223667
-0.371250	-0.221833
0.167750	-0.221833
-0.224583	-0.216333
-0.376750	-0.214500
0.021083	-0.210833
-0.380417	-0.207167
-0.239250	-0.205333
0.140250	-0.205333
0.041250	-0.201667
-0.385917	-0.199833
0.123750	-0.199833
0.065083	-0.196167
-0.389583	-0.192500
-0.393250	-0.185167
-0.259417	-0.183333
-0.396917	-0.177833
-0.266750	-0.176000
-0.402417	-0.168667
-0.277750	-0.159500
-0.409750	-0.148500
-0.288750	-0.143000
-0.292417	-0.135667
-0.296083	-0.126500
-0.299750	-0.117333
-0.303417	-0.108167
-0.307083	-0.099000
0.275917	-0.066000
0.393250	-0.064167
0.257583	-0.062333
0.413417	-0.058667
0.420750	-0.055000
0.197083	-0.051333
0.186083	-0.049500
0.167750	-0.044000
0.136583	-0.036667
0.116417	-0.031167
0.109083	-0.027500
0.087083	-0.022000
0.077917	-0.018333
-0.439083	-0.011000
0.037583	-0.005500
0.028417	-0.001833
-0.308917	0.000000
0.439083	0.000000
0.019250	0.001833
0.010083	0.005500
-0.305250	0.009167
0.000917	0.009167
-0.008250	0.012833
-0.301583	0.016500
-0.017417	0.016500
-0.032083	0.022000
0.369417	0.023833
-0.296083	0.025667
-0.046750	0.027500
-0.290583	0.033000
-0.061417	0.033000
0.325417	0.034833
-0.074250	0.038500
-0.277750	0.045833
0.299750	0.045833
-0.098083	0.047667
0.292417	0.049500
0.407917	0.049500
-0.270417	0.051333
-0.263083	0.056833
0.279583	0.056833
-0.253917	0.060500
-0.246583	0.064167
0.261250	0.067833
-0.220917	0.069667
0.402417	0.069667
0.398750	0.080667
-0.428083	0.086167
0.237417	0.086167
0.395083	0.089833
0.418917	0.091667
-0.426250	0.097167
0.413417	0.106333
0.387750	0.108167
0.409750	0.113667
0.406083	0.122833
0.378583	0.128333
0.054083	0.130167
0.402417	0.130167
0.083417	0.132000
0.088917	0.137500
0.373083	0.137500
0.398750	0.137500
0.092583	0.144833
0.395083	0.144833
0.090750	0.154000
0.044917	0.155833
0.050417	0.163167
0.079750	0.165000
0.356583	0.165000
-0.398750	0.170500
0.380417	0.170500
0.351083	0.174167
0.363917	0.194333
0.354750	0.207167
-0.374917	0.210833
0.319917	0.212667
0.349250	0.214500
0.110917	0.218167
0.343750	0.221833
-0.363917	0.227333
-0.351083	0.243833
-0.048583	0.243833
0.088917	0.247500
-0.054083	0.253000
-0.079750	0.264000
0.268583	0.264000
0.261250	0.269500
0.070583	0.273167
-0.314417	0.275000
0.253917	0.275000
0.290583	0.275000
-0.098083	0.276833
-0.307083	0.280500
-0.105417	0.280500
0.246583	0.280500
0.283250	0.282333
-0.299750	0.284167
-0.118250	0.286000
0.239250	0.286000
-0.292417	0.287833
0.057750	0.287833
0.275917	0.287833
-0.125583	0.289667
-0.277750	0.293333
-0.270417	0.297000
-0.145750	0.297000
0.263083	0.297000
0.215417	0.300667
-0.169583	0.302500
-0.101750	0.302500
0.255750	0.302500
-0.186083	0.306167
0.202583	0.308000
0.248417	0.308000
-0.114583	0.309833
0.195250	0.311667
0.241083	0.313500
-0.121917	0.315333
0.233750	0.317167
-0.129250	0.319000
0.176917	0.320833
-0.136583	0.322667
0.220917	0.324500
0.015583	0.330000
0.208083	0.331833
0.200750	0.335500
-0.176917	0.339167
0.132917	0.339167
0.189750	0.341000
-0.000917	0.342833
-0.206250	0.344667
0.182417	0.344667
-0.010083	0.348333
0.107250	0.348333
0.098083	0.350167
-0.200750	0.352000
0.162250	0.353833
-0.193417	0.355667
0.072417	0.357500
0.154917	0.357500
-0.186083	0.359333
0.063250	0.359333
0.054083	0.361167
-0.176917	0.363000
0.033917	0.363000
0.044917	0.363000
0.138417	0.363000
-0.169583	0.366667
0.008250	0.366667
0.121917	0.368500
-0.151250	0.372167
-0.134750	0.377667
0.057750	0.385000
0.035750	0.386833
