dt	activity	coherence	attention	channel	observed	roamX	roamY	flip	lit
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	reasoning	1	0	0	1	1
0.03333333333333333	0.12	0.95	0	tool	1	0	0	1	1
0.03333333333333333	0.12083684267357736	0.9499163157326422	0	tool	1	0	0	1	1
0.03333333333333333	0.12329338084440125	0.9496706619155598	0	tool	1	0	0	1	1
0.03333333333333333	0.12728862973760932	0.949271137026239	0	tool	1	0	0	1	1
0.03333333333333333	0.13274160457833928	0.948725839542166	0	tool	1	0	0	1	1
0.03333333333333333	0.13957132059172875	0.948042867940827	0	tool	1	0	0	1	1
0.03333333333333333	0.14769679300291544	0.9472303206997084	0	tool	1	0	0	1	1
0.03333333333333333	0.15703703703703703	0.9462962962962963	0	tool	1	0	0	1	1
0.03333333333333333	0.16751106791923118	0.9452488932080768	0	tool	1	0	0	1	1
0.03333333333333333	0.17903790087463556	0.9440962099125364	0	tool	1	0	0	1	1
0.03333333333333333	0.19153655112838786	0.9428463448871611	0	tool	1	0	0	1	1
0.03333333333333333	0.20492603390562575	0.9415073966094374	0	tool	1	0	0	1	1
0.03333333333333333	0.2191253644314869	0.9400874635568512	0	tool	1	0	0	1	1
0.03333333333333333	0.23405355793110894	0.9385946442068891	0	tool	1	0	0	1	1
0.03333333333333333	0.24962962962962962	0.937037037037037	0	tool	1	0	0	1	1
0.03333333333333333	0.2657725947521866	0.9354227405247814	0	tool	1	0	0	1	1
0.03333333333333333	0.28240146852391745	0.9337598531476082	0	tool	1	0	0	1	1
0.03333333333333333	0.2994352661699601	0.932056473383004	0	tool	1	0	0	1	1
0.03333333333333333	0.31679300291545187	0.9303206997084548	0	tool	1	0	0	1	1
0.03333333333333333	0.33439369398553076	0.9285606306014469	0	tool	1	0	0	1	1
0.03333333333333333	0.3521563546053341	0.9267843645394666	0	tool	1	0	0	1	1
0.03333333333333333	0.37	0.925	0	tool	1	0	0	1	1
0.03333333333333333	0.3878436453946658	0.9232156354605334	0	tool	1	0	0	1	1
0.03333333333333333	0.4056063060144693	0.9214393693985531	0	tool	1	0	0	1	1
0.03333333333333333	0.42320699708454806	0.9196793002915452	0	tool	1	0	0	1	1
0.03333333333333333	0.4405647338300399	0.917943526616996	0	tool	1	0	0	1	1
0.03333333333333333	0.4575985314760825	0.9162401468523917	0	tool	1	0	0	1	1
0.03333333333333333	0.4742274052478134	0.9145772594752186	0	tool	1	0	0	1	1
0.03333333333333333	0.49037037037037035	0.912962962962963	0	tool	1	0	0	1	1
0.03333333333333333	0.5059464420688911	0.9114053557931109	0	tool	1	0	0	1	1
0.03333333333333333	0.5208746355685131	0.9099125364431487	0	tool	1	0	0	1	1
0.03333333333333333	0.5350739660943742	0.9084926033905626	0	tool	1	0	0	1	1
0.03333333333333333	0.548463448871612	0.9071536551128389	0	tool	1	0	0	1	1
0.03333333333333333	0.5609620991253644	0.9059037900874636	0	tool	1	0	0	1	1
0.03333333333333333	0.5724889320807688	0.9047511067919232	0	tool	1	0	0	1	1
0.03333333333333333	0.582962962962963	0.9037037037037037	0	tool	1	0	0	1	1
0.03333333333333333	0.5923032069970846	0.9027696793002915	0	tool	1	0	0	1	1
0.03333333333333333	0.6004286794082712	0.9019571320591729	0	tool	1	0	0	1	1
0.03333333333333333	0.6072583954216608	0.9012741604578339	0	tool	1	0	0	1	1
0.03333333333333333	0.6127113702623906	0.900728862973761	0	tool	1	0	0	1	1
0.03333333333333333	0.6167066191555988	0.9003293380844402	0	tool	1	0	0	1	1
0.03333333333333333	0.6191631573264227	0.9000836842673577	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	tool	1	0	0	1	1
0.03333333333333333	0.62	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6201338948277724	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6205269409351042	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6211661807580174	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6220386567325342	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6231314112946766	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6244314868804665	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6259259259259259	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.627601770867077	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6294460641399416	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6314458481805421	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6335881654249002	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6358600583090379	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6382485692689774	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6407407407407407	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6433236151603499	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6459842349638267	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6487096425871935	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6514868804664723	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6543029910376849	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6571450167368534	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6599999999999999	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6628549832631465	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6656970089623151	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6685131195335277	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6712903574128064	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6740157650361731	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6766763848396501	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6792592592592592	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6817514307310225	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.684139941690962	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6864118345750998	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6885541518194579	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6905539358600583	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6923982291329229	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6940740740740741	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6955685131195335	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6968685887053233	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6979613432674657	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6988338192419825	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6994730590648958	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.6998661051722276	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
0.03333333333333333	0.7	0.9	0	code	1	0	0	1	1
